arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_qtl,date_dt,date_str,mandi_name,district,state
ARR0006163,2026-01-02,MANDI021,Wheat,Hybrid,114.12,qtl,113,114.12,2026-01-02,2026-01-02,Guna Mandi,Ferozepur,Punjab
ARR0000280,2026-01-02,MANDI022,Mustard,Hybrid,13.191999999999998,T,50,131.92,2026-01-02,2026-01-02,Eluru APMC,Karnal,Haryana
ARR0013359,2026-01-02,MANDI054,Cotton,HD-2967,285.21,quintal,89,285.21,2026-01-02,2026-01-02,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0009142,2026-01-02,MANDI008,Rice,,410.08,quintal,36,410.08,2026-01-02,2026-01-02,Bijapur Market,Amritsar,Punjab
ARR0023665,2026-01-02,MANDI022,Sugarcane,,431.37,quintal,111,431.37,2026-01-02,2026-01-02,Eluru APMC,Karnal,Haryana
ARR0011970,2026-01-02,MANDI032,Sugarcane,PBW-343,47.977999999999994,MT,50,479.78,2026-01-02,2026-01-02,Chapra Grain Market,Ambala,Haryana
ARR0000078,01/02/2026,MANDI041,Cotton,HD-2967,33435.0,KGS,50,334.35,2026-01-02,2026-01-02,Gurgaon Grain Market,Fatehabad,Haryana
ARR0015764,2026-01-02,MANDI013,Cotton,HD-2967,146.55,Q,104,146.55,2026-01-02,2026-01-02,Aurangabad Market,Patiala,Punjab
ARR0002425,01/02/2026,MANDI050,Cotton,Pusa-1121,18682.0,Kgs,22,186.82,2026-01-02,2026-01-02,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0020345,01-02-2026,MANDI025,Cotton,Hybrid,43.422000000000004,T,35,434.22,2026-01-02,2026-01-02,Dindigul APMC,Karnal,Haryana
ARR0003557,02-Jan-2026,MANDI055,Mustard,PBW-343,19.587,T,112,195.87,2026-01-02,2026-01-02,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0024077,01.02.2026,MANDI002,Rice,Pusa-1121,31.99 qtl,,43,31.99,2026-01-02,2026-01-02,Solapur Mandi,Ludhiana,Punjab
ARR0018220,02-Jan-2026,MANDI037,Cotton,Premium,149.94,Qtl,78,149.94,2026-01-02,2026-01-02,Jorhat Grain Market,Kurukshetra,Haryana
ARR0019563,01.02.2026,MANDI021,Rice,HD-2967,44533.0,Kgs,74,445.33,2026-01-02,2026-01-02,Guna Mandi,Ferozepur,Punjab
ARR0017694,2026-01-02,MANDI032,Cotton,HD-2967,17141.0,Kgs,7,171.41,2026-01-02,2026-01-02,Chapra Grain Market,Ambala,Haryana
ARR0020162,2026/01/02,MANDI011,Sugarcane,Local,22769.0,Kilo,83,227.69,2026-01-02,2026-01-02,Arrah Mandi,Patiala,Punjab
ARR0004921,01.02.2026,MANDI007,Mustard,Hybrid,30.012,tonnes,26,300.12,2026-01-02,2026-01-02,Nashik Mandi,Amritsar,Punjab
ARR0007120,2026/01/02,MANDI049,Mustard,PBW-343,-404.48,Qtl,81,404.48,2026-01-02,2026-01-02,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0011831,01/02/2026,MANDI002,Cotton,Hybrid,47.721,Tonnes,124,477.21,2026-01-02,2026-01-02,Solapur Mandi,Ludhiana,Punjab
ARR0018799,2026-01-02,MANDI014,Wheat,PBW-343,33951.0,Kgs,22,339.51,2026-01-02,2026-01-02,Bathinda Grain Market,Patiala,Punjab
ARR0023637,2026/01/02,MANDI020,Sugarcane,Local,329.57,qtl,145,329.57,2026-01-02,2026-01-02,Kadapa Mandi,Ferozepur,Punjab
ARR0024272,02-Jan-2026,MANDI039,Mustard,PBW-343,75.17 qtl,,22,75.17,2026-01-02,2026-01-02,Anand Grain Market,Kurukshetra,Haryana
ARR0006340,01.02.2026,MANDI021,Rice,Local,20323.0,kg,50,203.23,2026-01-02,2026-01-02,Guna Mandi,Ferozepur,Punjab
ARR0016681,03-Jan-2026,MANDI010,Sugarcane,Premium,42575.0,kg,102,425.75,2026-01-03,2026-01-03,Dhule APMC,Jalandhar,Punjab
ARR0019997,2026/01/03,MANDI032,Maize,,78.1,qtl,33,78.1,2026-01-03,2026-01-03,Chapra Grain Market,Ambala,Haryana
ARR0020561,03-Jan-2026,MANDI018,Maize,PBW-343,270.79,quintal,33,270.79,2026-01-03,2026-01-03,Jaunpur Mandi,Moga,Punjab
ARR0000761,01-03-2026,MANDI026,Mustard,Hybrid,107.25,Qtl,127,107.25,2026-01-03,2026-01-03,Tadipatri Mandi,Hisar,Haryana
ARR0004314,01.03.2026,MANDI024,Mustard,Local,38.829,T,129,388.29,2026-01-03,2026-01-03,Jaipur Mandi,Karnal,Haryana
ARR0002810,01-03-2026,MANDI057,Rice,Hybrid,270.73,Q,102,270.73,2026-01-03,2026-01-03,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0020614,03-Jan-2026,MANDI023,Sugarcane,,227.9 qtl,,93,227.9,2026-01-03,2026-01-03,Panihati APMC,Karnal,Haryana
ARR0020926,01-03-2026,MANDI006,Rice,PBW-343,"41,867.0 KG",,46,41.0,2026-01-03,2026-01-03,Kochi Mandi,Amritsar,Punjab
ARR0024731,03-Jan-2026,MANDI045,Wheat,Local,218.62,Quintals,41,218.62,2026-01-03,2026-01-03,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0014344,03-Jan-2026,MANDI010,Cotton,PBW-343,371.72 qtl,,52,371.72,2026-01-03,2026-01-03,Dhule APMC,Jalandhar,Punjab
ARR0019307,01/03/2026,MANDI036,Mustard,Pusa-1121,50.93,Q,50,50.93,2026-01-03,2026-01-03,Mysore Grain Market,Kurukshetra,Haryana
ARR0008893,03-Jan-2026,MANDI043,Wheat,PBW-343,"13,556.0 KG",,150,13.0,2026-01-03,2026-01-03,Danapur Mandi,Agra,Uttar Pradesh
ARR0018782,03-Jan-2026,MANDI022,Wheat,Premium,"14,758.000000000002 KG",,127,14.0,2026-01-03,2026-01-03,Eluru APMC,Karnal,Haryana
ARR0022465,2026-01-03,MANDI007,Cotton,PBW-343,"20,654.0 KG",,90,20.0,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0021356,03-Jan-2026,MANDI002,Wheat,Hybrid,30.122000000000003,MT,50,301.22,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0014700,2026/01/03,MANDI009,Wheat,Premium,27961.0,kg,52,279.61,2026-01-03,2026-01-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0024747,01/03/2026,MANDI029,Rice,PBW-343,21.038999999999998,Tonnes,55,210.39,2026-01-03,2026-01-03,Asansol Grain Market,Sirsa,Haryana
ARR0017340,01-03-2026,MANDI010,Rice,Local,33726.0,Kilo,114,337.26,2026-01-03,2026-01-03,Dhule APMC,Jalandhar,Punjab
ARR0024839,01.03.2026,MANDI048,Rice,Pusa-1121,-191.2,Qtl,84,191.2,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0001646,01.03.2026,MANDI002,Rice,Hybrid,14.57,Quintals,50,14.57,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0000012,03-Jan-2026,MANDI023,Wheat,HD-2967,391.43,Q,50,391.43,2026-01-03,2026-01-03,Panihati APMC,Karnal,Haryana
,01/03/2026,MANDI008,Cotton,,38102.0,KG,149,381.02,2026-01-03,2026-01-03,Bijapur Market,Amritsar,Punjab
ARR0000580,2026-01-03,MANDI007,Sugarcane,PBW-343,31363.0,KGS,48,313.63,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0015128,2026/01/03,MANDI014,Wheat,HD-2967,487.51,qtl,60,487.51,2026-01-03,2026-01-03,Bathinda Grain Market,Patiala,Punjab
ARR0005845,01/03/2026,MANDI002,Mustard,Local,431.76,Quintals,18,431.76,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0001943,2026/01/03,MANDI025,Cotton,,47647.0,Kgs,40,476.47,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0005763,03-Jan-2026,MANDI038,Sugarcane,Pusa-1121,"17,714.0 KG",,66,17.0,2026-01-03,2026-01-03,Jalandhar Mandi,Kurukshetra,Haryana
ARR0000140,01-03-2026,MANDI042,Rice,Premium,"20,938.0 KG",,20,20.0,2026-01-03,2026-01-03,Erode Mandi,Fatehabad,Haryana
ARR0008295,01-03-2026,MANDI022,Maize,Premium,474.35,Q,81,474.35,2026-01-03,2026-01-03,Eluru APMC,Karnal,Haryana
ARR0022766,01.03.2026,MANDI011,Cotton,Premium,28.380000000000003,MT,50,283.8,2026-01-03,2026-01-03,Arrah Mandi,Patiala,Punjab
ARR0023861,2026/01/03,MANDI009,Cotton,,343.22,Quintals,141,343.22,2026-01-03,2026-01-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0006519,01.03.2026,MANDI020,Sugarcane,Pusa-1121,35.417,T,49,354.17,2026-01-03,2026-01-03,Kadapa Mandi,Ferozepur,Punjab
ARR0007179,2026-01-03,MANDI003,Maize,Pusa-1121,-150.79,KG,146,1.51,2026-01-03,2026-01-03,Vijayawada Mandi,Ludhiana,Punjab
,2026-01-03,MANDI016,Wheat,Premium,326.92,Qtl,99,326.92,2026-01-03,2026-01-03,Kulti APMC,Bathinda,Punjab
ARR0005978,2026/01/03,MANDI007,Sugarcane,Hybrid,"37,032.0 KG",,50,37.0,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0007823,03-Jan-2026,MANDI006,Sugarcane,PBW-343,302.59,quintal,105,302.59,2026-01-03,2026-01-03,Kochi Mandi,Amritsar,Punjab
ARR0016409,2026-01-03,MANDI032,Rice,Local,46.807,Tonnes,62,468.07,2026-01-03,2026-01-03,Chapra Grain Market,Ambala,Haryana
ARR0021862,01.03.2026,MANDI048,Maize,Pusa-1121,22556.0,KG,64,225.56,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0018264,2026-01-03,MANDI013,Wheat,,15.018,tonnes,50,150.18,2026-01-03,2026-01-03,Aurangabad Market,Patiala,Punjab
ARR0018729,01.03.2026,MANDI049,Mustard,Premium,315.44,Q,88,315.44,2026-01-03,2026-01-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0000270,03-Jan-2026,MANDI012,Mustard,HD-2967,483.58 qtl,,50,483.58,2026-01-03,2026-01-03,Gaya Grain Market,Patiala,Punjab
ARR0014776,2026-01-03,MANDI047,Mustard,PBW-343,31316.000000000004,Kgs,50,313.16,2026-01-03,2026-01-03,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0017054,01.03.2026,MANDI025,Sugarcane,Premium,44.089,Tonnes,74,440.89,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0023833,03-Jan-2026,MANDI011,Mustard,Hybrid,38.1,MT,76,381.0,2026-01-03,2026-01-03,Arrah Mandi,Patiala,Punjab
ARR0005602,01.03.2026,MANDI007,Maize,HD-2967,11726.0,kg,94,117.26,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0007554,03-Jan-2026,MANDI015,Wheat,HD-2967,4536.0,Kgs,22,45.36,2026-01-03,2026-01-03,Amravati Grain Market,Bathinda,Punjab
ARR0020167,2026-01-03,MANDI057,Mustard,HD-2967,10.116,T,50,101.16,2026-01-03,2026-01-03,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0005763,03-Jan-2026,MANDI038,Sugarcane,Pusa-1121,"17,714.0 KG",,66,17.0,2026-01-03,2026-01-03,Jalandhar Mandi,Kurukshetra,Haryana
ARR0006722,03-Jan-2026,MANDI036,Rice,Hybrid,16633.0,kg,18,166.33,2026-01-03,2026-01-03,Mysore Grain Market,Kurukshetra,Haryana
ARR0010398,03-Jan-2026,MANDI028,Wheat,Premium,35.86,qtl,9,35.86,2026-01-03,2026-01-03,Machilipatnam APMC,Hisar,Haryana
ARR0001985,01.03.2026,MANDI004,Cotton,HD-2967,403.95,Q,50,403.95,2026-01-03,2026-01-03,Khandwa Grain Market,Ludhiana,Punjab
ARR0006386,01-03-2026,MANDI009,Mustard,Local,13.32 qtl,,124,13.32,2026-01-03,2026-01-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0009942,2026/01/03,MANDI048,Maize,Pusa-1121,31187.0,Kilo,48,311.87,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0023255,03-Jan-2026,MANDI002,Rice,HD-2967,"24,230.0 KG",,50,24.0,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0015917,2026/01/03,MANDI053,Cotton,,20311.0,Kilo,61,203.11,2026-01-03,2026-01-03,Panihati Market,Saharanpur,Uttar Pradesh
ARR0002255,01/03/2026,MANDI025,Maize,Local,499.6,qtl,74,499.6,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0021556,01.03.2026,MANDI003,Cotton,PBW-343,385.28,Quintals,148,385.28,2026-01-03,2026-01-03,Vijayawada Mandi,Ludhiana,Punjab
ARR0006979,01.03.2026,MANDI054,Cotton,PBW-343,24.788,MT,138,247.88,2026-01-03,2026-01-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0022589,2026/01/03,MANDI015,Maize,Pusa-1121,352.76 qtl,,5,352.76,2026-01-03,2026-01-03,Amravati Grain Market,Bathinda,Punjab
ARR0019577,01.03.2026,MANDI056,Maize,HD-2967,25.735000000000003,T,150,257.35,2026-01-03,2026-01-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0003405,2026/01/03,MANDI056,Maize,HD-2967,358.8 qtl,,127,358.8,2026-01-03,2026-01-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
,03-Jan-2026,MANDI002,Mustard,,26.761000000000003,tonnes,68,267.61,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0001206,2026-01-03,MANDI016,Mustard,,"40,533.0 KG",,131,40.0,2026-01-03,2026-01-03,Kulti APMC,Bathinda,Punjab
ARR0012156,2026-01-03,MANDI056,Wheat,Pusa-1121,"24,954.0 KG",,29,24.0,2026-01-03,2026-01-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0016990,03-Jan-2026,MANDI003,Wheat,Hybrid,"14,286.000000000002 KG",,94,14.0,2026-01-03,2026-01-03,Vijayawada Mandi,Ludhiana,Punjab
ARR0022544,2026/01/03,MANDI055,Sugarcane,Hybrid,21977.0,Kgs,58,219.77,2026-01-03,2026-01-03,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0001847,01.03.2026,MANDI008,Maize,Hybrid,453.88 qtl,,77,453.88,2026-01-03,2026-01-03,Bijapur Market,Amritsar,Punjab
ARR0020154,01.03.2026,MANDI003,Sugarcane,HD-2967,9.308,Tonnes,128,93.08,2026-01-03,2026-01-03,Vijayawada Mandi,Ludhiana,Punjab
ARR0006615,2026/01/03,MANDI007,Sugarcane,Pusa-1121,33538.0,kg,8,335.38,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0020187,2026/01/03,MANDI039,Maize,Hybrid,293.25,qtl,136,293.25,2026-01-03,2026-01-03,Anand Grain Market,Kurukshetra,Haryana
ARR0010862,2026-01-03,MANDI004,Maize,Pusa-1121,36.604,T,64,366.04,2026-01-03,2026-01-03,Khandwa Grain Market,Ludhiana,Punjab
ARR0024839,01.03.2026,MANDI048,Rice,Pusa-1121,-191.2,Qtl,84,191.2,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0011186,2026-01-03,MANDI039,Mustard,Hybrid,7078.0,Kgs,107,70.78,2026-01-03,2026-01-03,Anand Grain Market,Kurukshetra,Haryana
ARR0023142,01/03/2026,MANDI041,Cotton,Pusa-1121,15353.0,kg,123,153.53,2026-01-03,2026-01-03,Gurgaon Grain Market,Fatehabad,Haryana
ARR0022082,2026-01-03,MANDI046,Sugarcane,Premium,376.62,Q,102,376.62,2026-01-03,2026-01-03,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0001370,2026-01-03,MANDI048,Sugarcane,PBW-343,22278.0,KGS,25,222.78,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0008196,2026-01-03,MANDI031,Sugarcane,Hybrid,132.32,qtl,50,132.32,2026-01-03,2026-01-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0001102,2026-01-03,MANDI002,Wheat,Pusa-1121,35894.0,KG,54,358.94,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0020156,01-03-2026,MANDI029,Mustard,,"44,570.0 KG",,55,44.0,2026-01-03,2026-01-03,Asansol Grain Market,Sirsa,Haryana
ARR0016710,01/03/2026,MANDI018,Sugarcane,Premium,"37,246.0 KG",,50,37.0,2026-01-03,2026-01-03,Jaunpur Mandi,Moga,Punjab
ARR0003466,2026-01-03,MANDI015,Maize,Premium,21240.0,kg,27,212.4,2026-01-03,2026-01-03,Amravati Grain Market,Bathinda,Punjab
ARR0008203,01-03-2026,MANDI034,Sugarcane,Premium,16595.0,kg,55,165.95,2026-01-03,2026-01-03,Ludhiana Grain Market,Ambala,Haryana
ARR0017831,01.03.2026,MANDI022,Cotton,PBW-343,38.789,MT,50,387.89,2026-01-03,2026-01-03,Eluru APMC,Karnal,Haryana
ARR0004554,2026/01/03,MANDI022,Sugarcane,Premium,360.0,Q,50,360.0,2026-01-03,2026-01-03,Eluru APMC,Karnal,Haryana
ARR0006271,2026/01/03,MANDI054,Maize,PBW-343,183.92,quintal,50,183.92,2026-01-03,2026-01-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0007618,2026-01-03,MANDI017,Maize,PBW-343,33.77 qtl,,133,33.77,2026-01-03,2026-01-03,Parbhani Market,Patiala,Punjab
ARR0003982,01-03-2026,MANDI025,Wheat,,"28,418.0 KG",,121,28.0,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0004417,01-03-2026,MANDI053,Mustard,HD-2967,294.84,Q,130,294.84,2026-01-03,2026-01-03,Panihati Market,Saharanpur,Uttar Pradesh
ARR0017159,01.03.2026,MANDI009,Mustard,Pusa-1121,121.68,Quintals,110,121.68,2026-01-03,2026-01-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0021740,01-03-2026,MANDI033,Wheat,,44.326,Tonnes,7,443.26,2026-01-03,2026-01-03,South Dumdum Grain Market,Ambala,Haryana
ARR0011608,03-Jan-2026,MANDI020,Wheat,Hybrid,-294.5,KG,98,2.94,2026-01-03,2026-01-03,Kadapa Mandi,Ferozepur,Punjab
ARR0023913,2026-01-03,MANDI044,Maize,Local,-315.06,KG,81,3.15,2026-01-03,2026-01-03,Dehri Mandi,Agra,Uttar Pradesh
ARR0023921,2026/01/03,MANDI025,Sugarcane,Local,2.6870000000000003,tonnes,8,26.87,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0018559,03-Jan-2026,MANDI020,Maize,PBW-343,146.64,Quintals,56,146.64,2026-01-03,2026-01-03,Kadapa Mandi,Ferozepur,Punjab
ARR0011007,03-Jan-2026,MANDI008,Mustard,Pusa-1121,"16,366.0 KG",,14,16.0,2026-01-03,2026-01-03,Bijapur Market,Amritsar,Punjab
ARR0002627,2026-01-03,MANDI012,Cotton,Hybrid,229.93,Quintals,63,229.93,2026-01-03,2026-01-03,Gaya Grain Market,Patiala,Punjab
,2026/01/03,MANDI035,Sugarcane,Pusa-1121,393.89 qtl,,39,393.89,2026-01-03,2026-01-03,Guntakal Mandi,Ambala,Haryana
ARR0002842,01.03.2026,MANDI027,Cotton,,39022.0,KGS,77,390.22,2026-01-03,2026-01-03,Kochi APMC,Hisar,Haryana
ARR0017073,03-Jan-2026,MANDI040,Sugarcane,HD-2967,17.96,Qtl,54,17.96,2026-01-03,2026-01-03,Jodhpur Market,Fatehabad,Haryana
ARR0002124,01/03/2026,MANDI045,Maize,,104.36,qtl,43,104.36,2026-01-03,2026-01-03,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0014515,01-03-2026,MANDI013,Cotton,Premium,"43,529.0 KG",,50,43.0,2026-01-03,2026-01-03,Aurangabad Market,Patiala,Punjab
ARR0014412,03-Jan-2026,MANDI020,Cotton,Pusa-1121,-104.53,Qtl,116,104.53,2026-01-03,2026-01-03,Kadapa Mandi,Ferozepur,Punjab
ARR0007426,01/03/2026,MANDI007,Mustard,Local,3.2479999999999998,Tonnes,14,32.48,2026-01-03,2026-01-03,Nashik Mandi,Amritsar,Punjab
ARR0019384,2026/01/03,MANDI049,Wheat,Pusa-1121,107.52 qtl,,25,107.52,2026-01-03,2026-01-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0019212,01/03/2026,MANDI011,Cotton,HD-2967,"4,941.0 KG",,7,4.0,2026-01-03,2026-01-03,Arrah Mandi,Patiala,Punjab
ARR0008504,01/03/2026,MANDI031,Cotton,Pusa-1121,18873.0,kg,50,188.73,2026-01-03,2026-01-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0008449,2026/01/03,MANDI049,Wheat,Pusa-1121,13443.0,Kgs,125,134.43,2026-01-03,2026-01-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0003125,01/03/2026,MANDI048,Rice,HD-2967,282.01,Quintals,39,282.01,2026-01-03,2026-01-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0015426,2026-01-03,MANDI034,Mustard,Local,138.44,qtl,50,138.44,2026-01-03,2026-01-03,Ludhiana Grain Market,Ambala,Haryana
ARR0008109,2026/01/03,MANDI001,Sugarcane,Pusa-1121,113.12,Quintals,116,113.12,2026-01-03,2026-01-03,Hyderabad Mandi,Ludhiana,Punjab
ARR0019961,2026/01/03,MANDI025,Mustard,Hybrid,18.997999999999998,MT,92,189.98,2026-01-03,2026-01-03,Dindigul APMC,Karnal,Haryana
ARR0017014,2026-01-03,MANDI002,Wheat,Hybrid,26739.999999999996,Kilo,16,267.4,2026-01-03,2026-01-03,Solapur Mandi,Ludhiana,Punjab
ARR0020926,01-03-2026,MANDI006,Rice,PBW-343,"41,867.0 KG",,46,41.0,2026-01-03,2026-01-03,Kochi Mandi,Amritsar,Punjab
ARR0005535,01/03/2026,MANDI018,Maize,Pusa-1121,14886.000000000002,kg,132,148.86,2026-01-03,2026-01-03,Jaunpur Mandi,Moga,Punjab
ARR0022134,2026-01-04,MANDI043,Mustard,HD-2967,43.61 qtl,,66,43.61,2026-01-04,2026-01-04,Danapur Mandi,Agra,Uttar Pradesh
ARR0004033,01/04/2026,MANDI054,Maize,Pusa-1121,28266.000000000004,Kgs,117,282.66,2026-01-04,2026-01-04,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0004352,2026/01/04,MANDI049,Maize,Premium,32.173,Tonnes,100,321.73,2026-01-04,2026-01-04,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0006042,01.04.2026,MANDI028,Mustard,Local,35190.0,kg,95,351.9,2026-01-04,2026-01-04,Machilipatnam APMC,Hisar,Haryana
ARR0024223,01.04.2026,MANDI034,Wheat,Hybrid,"35,377.0 KG",,29,35.0,2026-01-04,2026-01-04,Ludhiana Grain Market,Ambala,Haryana
ARR0024943,01-04-2026,MANDI041,Sugarcane,HD-2967,44011.0,kg,13,440.11,2026-01-04,2026-01-04,Gurgaon Grain Market,Fatehabad,Haryana
ARR0024317,2026-01-04,MANDI029,Maize,HD-2967,127.06,Quintals,57,127.06,2026-01-04,2026-01-04,Asansol Grain Market,Sirsa,Haryana
ARR0021579,2026/01/04,MANDI011,Maize,,35.805,Tonnes,126,358.05,2026-01-04,2026-01-04,Arrah Mandi,Patiala,Punjab
ARR0009201,01-04-2026,MANDI016,Maize,Hybrid,"9,601.0 KG",,48,9.0,2026-01-04,2026-01-04,Kulti APMC,Bathinda,Punjab
ARR0019360,2026-01-04,MANDI050,Maize,Pusa-1121,207.68,Q,37,207.68,2026-01-04,2026-01-04,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0016333,2026-01-04,MANDI047,Sugarcane,,"15,091.999999999998 KG",,141,15.0,2026-01-04,2026-01-04,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0017322,01/04/2026,MANDI039,Cotton,Hybrid,19.48,MT,50,194.8,2026-01-04,2026-01-04,Anand Grain Market,Kurukshetra,Haryana
ARR0003510,01.04.2026,MANDI026,Maize,Pusa-1121,32851.0,kg,50,328.51,2026-01-04,2026-01-04,Tadipatri Mandi,Hisar,Haryana
ARR0024017,01/04/2026,MANDI046,Sugarcane,Premium,"12,913.0 KG",,87,12.0,2026-01-04,2026-01-04,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0016331,04-Jan-2026,MANDI054,Mustard,PBW-343,462.37,Quintals,50,462.37,2026-01-04,2026-01-04,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0001439,2026-01-04,MANDI038,Mustard,Hybrid,170.05,Q,98,170.05,2026-01-04,2026-01-04,Jalandhar Mandi,Kurukshetra,Haryana
ARR0005196,2026/01/04,MANDI049,Mustard,HD-2967,47.613,MT,133,476.13,2026-01-04,2026-01-04,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0005296,01/04/2026,MANDI023,Mustard,Premium,104.95,Quintals,28,104.95,2026-01-04,2026-01-04,Panihati APMC,Karnal,Haryana
ARR0012593,2026-01-04,MANDI046,Sugarcane,Local,117.28 qtl,,9,117.28,2026-01-04,2026-01-04,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0017450,04-Jan-2026,MANDI027,Maize,Hybrid,-346.71,KG,73,3.47,2026-01-04,2026-01-04,Kochi APMC,Hisar,Haryana
ARR0022575,2026-01-04,MANDI051,Maize,PBW-343,13.666999999999998,tonnes,25,136.67,2026-01-04,2026-01-04,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0023194,2026-01-04,MANDI022,Sugarcane,HD-2967,20782.0,Kilo,106,207.82,2026-01-04,2026-01-04,Eluru APMC,Karnal,Haryana
ARR0013703,01.04.2026,MANDI026,Cotton,Hybrid,35937.0,KG,143,359.37,2026-01-04,2026-01-04,Tadipatri Mandi,Hisar,Haryana
ARR0017930,01-04-2026,MANDI011,Maize,PBW-343,1.906,MT,50,19.06,2026-01-04,2026-01-04,Arrah Mandi,Patiala,Punjab
ARR0015949,01.04.2026,MANDI037,Rice,Hybrid,12.346,MT,41,123.46,2026-01-04,2026-01-04,Jorhat Grain Market,Kurukshetra,Haryana
ARR0021330,2026/01/04,MANDI039,Mustard,Hybrid,29.497000000000003,Tonnes,115,294.97,2026-01-04,2026-01-04,Anand Grain Market,Kurukshetra,Haryana
ARR0013135,01/04/2026,MANDI023,Rice,Local,27931.0,Kilo,53,279.31,2026-01-04,2026-01-04,Panihati APMC,Karnal,Haryana
ARR0007143,04-Jan-2026,MANDI011,Mustard,,47637.0,KG,89,476.37,2026-01-04,2026-01-04,Arrah Mandi,Patiala,Punjab
ARR0023212,2026-01-04,MANDI019,Sugarcane,Pusa-1121,11.63 qtl,,81,11.63,2026-01-04,2026-01-04,Karimnagar Grain Market,Moga,Punjab
ARR0001805,01-04-2026,MANDI022,Wheat,HD-2967,-47.75,KG,147,0.48,2026-01-04,2026-01-04,Eluru APMC,Karnal,Haryana
ARR0005003,01-04-2026,MANDI040,Rice,Premium,23154.0,Kilo,34,231.54,2026-01-04,2026-01-04,Jodhpur Market,Fatehabad,Haryana
ARR0003970,01.04.2026,MANDI035,Rice,PBW-343,38.188,MT,137,381.88,2026-01-04,2026-01-04,Guntakal Mandi,Ambala,Haryana
